Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2015-12-23,LALPATHLAB,22217904,493577,4617581,27.65,38.32,38.59,Very High,Very High,Very High,,34.79,40.81,25.17,138.22,162.14,-23.919999999999987,Low,,Neutral,Low,Low,Medium,793.28,825.0,,,,,1.51,,,-0.01,550.0,720.0,843.7,711.15,778.45,,,,,,,132.55,,,,,,,Neutral,,,,0.34,,,,,0.0,,,0.0,0.0,,,False,,,False,,16.916409008293513,,45.01405859673364,,,0.34,0.34,False,,LL Sweep,,,,
2015-12-24,LALPATHLAB,9238499,204600,430414,271.16,40.8,84.95,Very High,Very High,Very High,,2.67,16.74,9.91,26.94,168.92,-141.98,Low,71.05,Neutral,Very High,Low,Medium,880.25,896.05,,,,,0.21,,,-0.01,825.0,838.0,908.7,836.0,877.41,,,,,60.05,12.65,72.7,False,0.0,NoSwipe,Bullish,0.0826128286547165,71.04999999999995,Neutral,,,,0.62,82.35,,,,1.28,,Buy,1.6000000000000227,0.32,60.05,60.05,False,12.65,12.65,False,71.04999999999995,16.03888998453466,1139.5631334011869,45.153954056696,7.69064325276216e-06,0.0055697122844632,0.51,0.49,True,,,,,,
2015-12-28,LALPATHLAB,3424225,87786,432809,39.03,37.25,4.56,Very High,Very High,Very High,,2.69,5.96,3.74,71.93,159.36,-87.43,Low,-60.7,Neutral,Medium,Low,Low,856.78,835.35,,,,,0.35,,,-0.01,896.05,900.0,907.0,828.0,851.8,,,,,7.35,71.65,79.0,False,0.0,NoSwipe,Bearish,-0.0701454162856096,-60.69999999999993,Neutral,,,,0.49,-20.97,,,,-0.14,,Sell,0.1399999999999863,0.28,24.92,32.45,False,51.98,44.42,True,-60.69999999999993,15.046385726701612,-913.315613610787,39.00650445401317,-1.7726638874489826e-05,-0.0104038868795797,0.5,0.49,True,,,,,,
2015-12-29,LALPATHLAB,2644667,71464,402412,17.07,36.28,112.54,Very High,Very High,Very High,,2.46,4.52,2.88,85.42,156.94,-71.52,Low,-24.35,Neutral,Low,Low,High,819.62,811.0,,,,,-0.24,,,-0.01,835.35,842.0,849.75,798.1,824.24,,,,,12.9,38.75,51.65,False,0.0,NoSwipe,Bearish,-0.0295827445883745,-24.350000000000023,Neutral,,,,0.72,46.94,,,,-1.34,,Sell,-1.3899999999999864,-0.05,18.05,25.3,False,44.42,42.23,True,-24.350000000000023,14.788055717428124,-360.0891567193752,37.006982536661816,-9.20720831772016e-06,-0.0050387489745798,0.59,0.56,True,,,,,,
2015-12-30,LALPATHLAB,1307644,34867,177054,30.14,53.43,77.27,Very High,Very High,Very High,,0.73,2.04,0.95,76.84,214.74,-137.9,Low,-4.4,Neutral,Low,Low,Medium,812.63,806.6,,,,,-0.81,,,-0.01,811.0,812.9,828.3,803.0,814.72,,,,,3.6,21.7,25.3,False,0.0,,Bearish,-0.0054401716761454,-4.399999999999977,Neutral,,,,1.48,105.56,,,,-1.86,,Sell,-2.3700000000000045,-0.51,10.34,19.08,False,32.3,35.86,False,-4.399999999999977,14.083737602700142,-61.9684454518803,37.503771474460095,-3.3648301831385126e-06,-0.0017772806794929,0.93,0.81,True,,,,,,
2015-12-31,LALPATHLAB,1411591,38488,133778,185.0,48.88,73.58,Very High,Very High,Very High,,0.4,2.23,1.14,35.09,195.61,-160.52,Low,-2.15,Neutral,High,Low,Medium,803.05,804.45,,,,,-0.61,,,-0.01,806.6,810.0,819.7,785.0,806.46,,,,,19.45,15.25,34.7,True,2.24,CandleLowSwipe,Bearish,-0.0026690683422234,-2.1499999999999773,Neutral,,,,1.06,-28.38,,,,-2.0,,Sell,-3.009999999999991,-1.01,15.04,19.17,False,23.5,30.38,False,-2.1499999999999773,14.16022799501909,-30.44449018929072,36.676132820619415,-1.5231040719301677e-06,-0.000791012528302,0.98,0.87,True,,,,,,
2016-01-01,LALPATHLAB,682083,19559,107237,26.32,84.09,219.49,Very High,Very High,High,,0.19,0.88,0.14,135.71,628.57,-492.86,Low,-0.85,Neutral,Low,Medium,High,807.98,803.6,,,,,-0.96,,,-0.01,804.45,807.5,819.35,801.0,808.28,,,,,2.6,15.75,18.35,False,0.0,,Bearish,-0.0010571811562645,-0.8500000000000227,Neutral,,,,1.9,79.25,,,,-1.92,,Sell,-3.409999999999968,-1.49,8.72,15.71,False,19.56,26.92,False,-0.8500000000000227,13.432906630300414,-11.417970635755657,34.87310189682499,-1.2461826493257018e-06,-0.0005837706751754,1.31,1.1,True,,,,,,
2016-01-04,LALPATHLAB,1288717,36208,209283,4.08,49.25,1107.11,Very High,Very High,Very High,,0.98,2.01,1.02,96.08,197.06,-100.98,Low,8.55,Neutral,Low,Low,Very High,809.75,812.15,,,,,-0.69,,,-0.01,803.6,801.9,824.0,793.1,812.4,,,,,19.05,11.85,30.9,True,0.57,BothHighLowSwipe,Bullish,0.0105834192246252,8.549999999999955,Neutral,,,,1.15,-39.47,,,,-1.38,,Sell,-3.2200000000000277,-1.84,13.93,16.33,False,15.68,23.66,False,8.549999999999955,14.069157707777896,120.29129840150038,35.59205148033584,6.634505481032651e-06,0.0033222298497983,1.25,1.11,True,,,,,,
2016-01-05,LALPATHLAB,778749,24682,155255,26.79,61.32,128.89,Very High,Very High,Very High,,0.56,1.06,0.41,136.59,258.54,-121.95000000000002,Low,4.9,Neutral,Low,Low,High,818.0,817.05,,,,,-0.9,,,-0.01,812.15,816.4,829.0,807.95,818.75,,,,,9.1,11.95,21.05,True,0.61,CandleHighSwipe,Bullish,0.0060152403323883,4.899999999999977,Neutral,,,,1.5,30.43,,,,-0.76,,Sell,-2.789999999999964,-2.03,11.5,15.1,False,13.81,21.3,False,4.899999999999977,13.565444064973828,66.47067591837144,31.551292439834697,6.292142911258926e-06,0.0026930830531711,1.34,1.19,True,,,,,,
2016-01-06,LALPATHLAB,1825228,53683,332854,0.52,35.33,6694.23,Very High,Very High,Very High,,1.93,3.0,1.94,99.48,154.64,-55.15999999999998,Low,18.8,Neutral,Low,Low,Very High,836.7,835.85,,,,,-0.2,,,-0.01,817.05,817.0,864.0,810.25,841.91,,,,,25.6,28.15,53.75,False,0.0,NoSwipe,Bullish,0.0227488786508462,18.800000000000068,Neutral,,,,0.63,-58.0,,,,0.45,,Buy,-1.4700000000000273,-1.92,18.57,16.76,True,20.99,22.6,False,18.800000000000068,14.417215468702288,271.043650811604,34.00011176722612,1.0300083058116613e-05,0.0050489661682768,1.1,1.08,True,HH,HH Sweep,,,Uptrend,
