Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2015-01-01,SRTRANSFIN,44916,2272,17095,82.54,57.53,30.3,Low,Low,Low,Very High,-0.63,-0.73,-1.15,54.78,63.48,-8.699999999999996,High,,Neutral,High,High,Low,1104.78,1102.35,,1111.6,,9.25,-0.9,,5000.0,-0.01,1108.3,1116.0,1116.0,1096.0,1104.77,964250.0,2015-01-29,,Undecisive,,,20.0,,,,,,,Neutral,,,,0.99,,,,,0.0,,,0.0,0.0,,,False,,,False,,10.71254935769243,,19.7693661971831,,,0.99,0.99,False
2015-01-02,SRTRANSFIN,228012,11332,136084,86.27,46.15,46.51,Low,Low,Low,Very High,-0.51,-0.65,-0.95,53.68,68.42,-14.740000000000002,High,3.75,Low Supply,High,High,Medium,1107.03,1106.1,4.5,1116.1,0.06,10.0,-0.86,,90250.0,-0.01,1102.35,1097.0,1118.0,1097.0,1111.63,1054500.0,2015-01-29,,LongBuildUp,9.1,11.9,21.0,True,0.18,CandleHighSwipe,Bullish,0.0033960502652190527,3.75,Low Supply,,,,0.96,-3.03,,,,0.09,,Buy,0.10999999999989996,0.02,9.1,9.1,False,11.9,11.9,False,3.75,12.337153538130533,46.2643257679895,20.121073067419697,1.644650281564128e-05,0.0040826267003167575,0.97,0.97,False
2015-01-05,SRTRANSFIN,542854,23315,333552,116.13,31.37,72.99,Medium,Low,Low,Very High,-0.31,-0.51,-0.67,46.27,76.12,-29.85,Medium,-34.5,Low Demand,High,Medium,High,1086.97,1071.6,-36.5,1079.6,-0.1499999999999999,8.0,0.61,,75500.0,-0.01,1106.1,1109.45,1124.7,1064.6,1101.82,1130000.0,2015-01-29,,ShortBuildUp,7.0,53.1,60.1,True,0.63,CandleHighSwipe,Bearish,-0.03168745623775493,-34.5,Low Demand,,,,0.39,-59.38,,,,-0.99,,Sell,-1.1800000000000637,-0.19,7.7,8.0,False,39.37,34.08,True,-34.5,13.204595686150858,-455.5585511722046,23.28346558009865,-6.355299951736562e-05,-0.01953929020682842,0.7,0.75,False
2015-01-06,SRTRANSFIN,526091,21267,359028,148.28,38.46,74.06,Medium,Low,Low,High,-0.29,-0.52,-0.72,40.28,72.22,-31.939999999999998,Medium,-26.15,Low Demand,High,Medium,High,1055.37,1045.45,-29.84999999999991,1049.75,-0.31999999999999984,4.2999999999999545,0.24,,-25750.0,-0.01,1071.6,1069.9,1085.4,1035.25,1045.3,1104250.0,2015-01-29,,LongUnwinding,10.2,39.95,50.15,False,0.0,NoSwipe,Bearish,-0.024705443953021877,-26.149999999999864,Low Demand,,,,0.49,25.64,,,,-2.46,,Sell,-3.630000000000109,-1.17,9.13,8.8,True,39.7,36.35,True,-26.149999999999864,13.173229480558696,-344.4799509166081,24.737433582545727,-4.9706229530632275e-05,-0.01619786292926168,0.61,0.67,False
2015-01-07,SRTRANSFIN,599475,22872,407269,183.33,38.78,78.85,High,Medium,Low,Very High,-0.24,-0.49,-0.68,35.29,72.06,-36.77,Medium,-5.45,Low Demand,High,Medium,High,1037.58,1040.0,-4.25,1045.5,0.12,5.5,-0.69,,-5000.0,-0.01,1045.45,1038.0,1049.15,1023.6,1038.71,1099250.0,2015-01-29,,LongUnwinding,16.4,9.15,25.55,True,1.12,CandleLowSwipe,Bullish,-0.005226701582013327,-5.4500000000000455,Low Demand,,,,1.03,110.2,,,,-2.99,,Sell,-5.6099999999999,-2.62,13.01,10.98,True,23.41,27.91,False,-5.4500000000000455,13.30380955116233,-72.5057620538353,26.20999475341028,-9.091288210517612e-06,-0.003170066546600004,0.77,0.76,True
2015-01-08,SRTRANSFIN,424555,14306,281905,144.44,57.14,60.44,Medium,Low,Low,Medium,-0.36,-0.56,-0.88,40.91,63.64,-22.730000000000004,Medium,13.4,Low Supply,High,High,Medium,1052.2,1053.4,10.150000000000093,1055.65,-0.32000000000000006,2.25,-0.66,,22000.0,-0.01,1040.0,1050.0,1064.75,1038.45,1057.38,1121250.0,2015-01-29,,LongBuildUp,14.95,11.35,26.3,False,0.0,NoSwipe,Bullish,0.012802314913870738,13.400000000000091,Low Supply,,,,1.13,9.71,,,,-1.98,,Sell,-5.809999999999945,-3.83,14.01,11.93,True,17.18,23.5,False,13.400000000000091,12.958796840533992,173.64787766315666,29.676709073116175,3.156245951643507e-05,0.012138115312676964,0.9,0.85,True
2015-01-09,SRTRANSFIN,326345,16481,183646,80.43,38.33,52.34,Low,Low,Low,Very High,-0.46,-0.6,-0.83,55.42,72.29,-16.870000000000005,Medium,7.7,Low Supply,High,Medium,Medium,1061.27,1061.1,10.75,1066.4,0.29000000000000004,5.300000000000182,-0.7,,-12750.0,-0.01,1053.4,1060.0,1074.0,1048.7,1061.54,1108500.0,2015-01-29,,ShortCovering,12.4,12.9,25.3,True,0.87,CandleHighSwipe,Bullish,0.00728307783025528,7.699999999999818,Low Supply,1062.947494508702,,,0.78,-30.97,,,,-0.41,,Sell,-4.660000000000082,-4.25,13.19,12.03,True,15.01,20.99,False,7.699999999999818,12.695710382971582,97.75696994887888,19.801286329713005,2.3594662090731644e-05,0.005931495051809895,0.86,0.84,True
2015-01-12,SRTRANSFIN,334446,17909,199711,77.78,33.33,57.15,Low,Low,Low,Very High,-0.45,-0.6,-0.8,56.25,75.0,-18.75,Medium,-20.25,Low Demand,High,Medium,Medium,1048.43,1040.85,-18.75,1047.65,0.1499999999999999,6.800000000000182,-0.31,,86500.0,-0.01,1061.1,1060.0,1070.0,1034.45,1050.44,1195000.0,2015-01-29,,ShortBuildUp,6.4,29.15,35.55,False,0.0,NoSwipe,Bearish,-0.01926841886587649,-20.25,Low Demand,1059.7381597161664,,,0.53,-32.05,,,,-0.39,,Sell,-4.7000000000000455,-4.31,9.77,10.98,False,22.13,22.76,False,-20.25,12.720230710540813,-257.58467188845145,18.674744541850465,-6.054789113937676e-05,-0.014382973470794093,0.74,0.77,False
2015-01-13,SRTRANSFIN,268361,18513,172487,65.96,23.81,63.9,Low,Low,Low,Very High,-0.47,-0.63,-0.78,60.26,80.77,-20.509999999999998,Medium,-1.35,Low Demand,Medium,Medium,High,1041.68,1039.5,-2.300000000000182,1045.35,-0.09,5.849999999999909,-0.87,,44750.0,-0.01,1040.85,1042.0,1053.25,1032.3,1042.25,1239750.0,2015-01-29,,ShortBuildUp,7.2,13.75,20.95,True,0.21,CandleLowSwipe,Bearish,-0.0012978587156000643,-1.349999999999909,Low Demand,1053.204473216551,,,0.69,30.19,,,,-0.82,,Sell,-5.5,-4.68,8.48,10.34,False,17.93,20.94,False,-1.349999999999909,12.500088368007637,-16.875119296809174,14.495813752498245,-5.030537224111957e-06,-0.0009115280773947592,0.73,0.76,False
2015-01-14,SRTRANSFIN,344374,19828,213522,74.42,25.0,66.41,Low,Low,Low,High,-0.43,-0.6,-0.75,57.33,80.0,-22.67,Medium,-5.3,Low Demand,Medium,Medium,High,1036.35,1034.2,-6.75,1038.6,-0.14,4.399999999999864,-0.34,,39750.0,-0.01,1039.5,1037.05,1054.85,1020.0,1035.94,1279500.0,2015-01-29,,ShortBuildUp,14.2,20.65,34.85,True,0.15,BothHighLowSwipe,Bearish,-0.005111647335946934,-5.2999999999999545,Low Demand,1047.2671622394967,,,0.5,-27.54,,,,-1.0,,Sell,-6.1400000000001,-5.14,11.35,10.95,True,19.29,20.89,False,-5.2999999999999545,12.749483555073848,-67.57226284189082,17.368065362114184,-1.5390244327388115e-05,-0.003407921264973312,0.65,0.71,False
