Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2010-01-04,ULTRACEMCO,322796,,218043,521.43,0.001,0.001,High,High,,Low,0.28,-0.0,-1.18,-23.73,0.0,-23.73,Medium,,Neutral,Very High,Low,Low,,966.1,,965.5,,-0.6000000000000227,-0.51,,22800.0,-0.0,914.2,914.2,974.65,913.0,948.82,614000.0,2010-01-28,,Undecisive,,,61.65,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,12.684775823727424,,,,,,,False
2010-01-05,ULTRACEMCO,399360,,282474,271.01,537.04,98.16,Very High,Very High,,Low,0.69,0.27,-1.18,-58.47,-22.88,-35.59,Medium,20.0,Strong Demand,Very High,Very High,Very High,,986.1,19.350000000000023,984.85,-0.06999999999999984,-1.25,-0.99,,14800.0,-0.0,966.1,970.0,990.0,970.0,981.08,628800.0,2010-01-28,,LongBuildUp,16.1,3.9,20.0,False,0.0,NoSwipe,Bullish,0.02049042081482,20.0,Strong Demand,,,,,,,,,0.36,,Buy,0.4499999999999318,0.09,16.1,16.1,False,3.9,3.9,False,20.0,12.897618544723144,257.9523708944629,,5.0080128205128203e-05,,,,False
2010-01-06,ULTRACEMCO,341762,,239570,380.95,2066.67,442.5,Very High,High,,Medium,0.42,0.06,-1.18,-35.59,-5.08,-30.510000000000005,Medium,1.2,Strong Demand,Very High,Very High,Very High,,987.3,4.0499999999999545,988.9,0.29,1.6000000000000227,-0.91,,1200.0,-0.0,986.1,988.0,1002.0,975.0,993.98,630000.0,2010-01-28,,LongBuildUp,12.3,14.0,27.0,True,0.0,CandleHighSwipe,Doji,0.001216175279120435,1.1999999999999318,Strong Demand,,,,,,,,,0.42,,Buy,0.6100000000000136,0.19,13.57,14.11,False,10.63,9.34,True,1.1999999999999318,12.741869867356714,15.290243840827188,,3.5112154072130072e-06,,,,False
2010-01-07,ULTRACEMCO,185302,,111763,195.0,140.82,27.78,Medium,Medium,,Medium,-0.4,-0.49,-1.18,33.9,41.53,-7.630000000000003,High,-8.95,Low Demand,High,High,Medium,,978.35,-7.600000000000023,981.3,0.14,2.949999999999932,-0.91,,19600.0,-0.0,987.3,987.0,1003.0,976.1,985.36,649600.0,2010-01-28,,ShortBuildUp,2.25,24.65,26.9,True,0.1,CandleHighSwipe,Bearish,-0.009106465393296403,-8.949999999999932,Low Demand,,,,,,,,,0.12,,Buy,0.34000000000003183,0.22,7.1,9.77,False,18.64,15.25,True,-8.949999999999932,12.129742205523353,-108.56119273943318,,-4.829953265480098e-05,,,,False
2010-01-08,ULTRACEMCO,335191,,292256,257.33,3050.0,1085.25,Very High,High,,Low,0.75,0.04,-1.18,-63.56,-3.39,-60.17,Low,11.95,Strong Demand,Very High,Very High,Very High,,990.3,8.150000000000091,989.45,-0.39,-0.849999999999909,-1.06,,-19200.0,-0.0,978.35,994.0,994.0,980.0,988.28,630400.0,2010-01-28,,ShortCovering,10.3,3.7,14.0,False,0.0,,Bearish,0.012140448303148865,11.949999999999932,Strong Demand,,,,,,,,,0.36,,Buy,0.6699999999999591,0.31,8.81,9.92,False,10.67,11.66,False,11.949999999999932,12.722455797587601,152.03334678117096,,3.565131522027719e-05,,,,False
2010-01-11,ULTRACEMCO,240284,,205089,690.0,306.9,55.52,High,Medium,,Medium,0.2,-0.29,-1.18,-16.95,24.58,-41.53,Medium,1.25,Low Supply,Very High,Very High,Medium,,991.55,6.5,995.95,0.53,4.400000000000091,-1.01,,31600.0,-0.0,990.3,999.85,1006.0,988.1,994.1,662000.0,2010-01-28,,LongBuildUp,3.45,14.45,17.9,True,1.21,CandleOpenHighSwipe,Bearish,0.0012614478045822608,1.25,Low Supply,,,,,,,,,0.48,,Buy,0.9099999999999682,0.43,6.04,8.37,False,12.62,12.4,True,1.25,12.389576836070415,15.48697104508802,,5.202177423382331e-06,,,,False
2010-01-12,ULTRACEMCO,114835,,65741,71.01,59.46,16.27,Low,Low,,Medium,-0.69,-0.74,-1.18,58.47,62.71,-4.240000000000002,High,-6.95,Low Demand,Medium,High,Low,,984.6,-11.200000000000044,984.75,-0.42000000000000015,0.14999999999997726,-0.85,,-29600.0,-0.0,991.55,990.0,1005.0,973.05,991.97,632400.0,2010-01-28,,LongUnwinding,11.55,20.4,31.95,False,0.0,NoSwipe,Bearish,-0.007033908007738177,-6.949999999999932,Low Demand,,,,,,,,,0.24,,Buy,0.7299999999999045,0.49,8.84,9.04,False,16.57,14.3,True,-6.949999999999932,11.651251594450516,-80.9761985814303,,-6.052161797361372e-05,,,,False
2010-01-13,ULTRACEMCO,242789,,158279,1080.0,306.9,71.58,High,Medium,,Medium,-0.1,-0.29,-1.18,8.47,24.58,-16.11,Medium,47.8,Low Supply,Very High,Very High,High,,1032.4,50.5,1035.25,0.28000000000000025,2.849999999999909,-0.46,,49600.0,-0.0,984.6,981.0,1037.0,971.05,1010.69,682000.0,2010-01-28,,LongBuildUp,61.35,4.6,65.95,False,0.0,NoSwipe,Bullish,0.04740600052035848,47.80000000000007,Low Supply,,,,,,,,,1.9,,Buy,2.8700000000000045,0.97,35.3,18.8,True,10.54,12.2,False,47.80000000000007,12.399948032363593,592.7175159469806,,0.00019687877127876497,,,,False
2010-01-14,ULTRACEMCO,655019,,541219,150.43,200.85,33.52,Very High,Very High,,Low,2.34,1.17,-1.18,-198.31,-99.15,-99.16,Low,11.6,Strong Demand,High,Very High,Medium,,1044.0,8.0,1043.25,-0.3500000000000001,-0.75,-0.99,,-82000.0,-0.0,1032.4,1039.95,1050.0,1030.0,1044.1,600000.0,2010-01-28,,ShortCovering,14.0,6.0,20.0,False,0.0,NoSwipe,Bullish,0.011173300598124492,11.599999999999909,Strong Demand,,,,,,,,,3.13,,Buy,4.8799999999999955,1.75,24.61,17.99,True,8.26,10.95,False,11.599999999999909,13.392419521830263,155.35206645322984,,1.7709409956046936e-05,,,,False
2010-01-15,ULTRACEMCO,345312,,238266,387.8,1575.0,306.14,Very High,High,,Medium,0.41,0.08,-1.18,-34.75,-6.78,-27.97,Medium,-7.05,Strong Supply,Very High,Very High,Very High,,1036.95,-3.450000000000045,1039.8,0.35000000000000003,2.849999999999909,-0.7,,42400.0,-0.0,1044.0,1045.0,1059.8,1015.0,1037.21,642400.0,2010-01-28,,ShortBuildUp,21.95,22.85,44.8,True,0.95,BothHighLowSwipe,Bearish,-0.006775777383199788,-7.0499999999999545,Strong Supply,,,,,,,,,3.3,,Buy,5.8700000000000045,2.57,23.28,18.61,True,15.57,13.21,True,-7.0499999999999545,12.75220363516346,-89.90303562790182,,-2.0416319154851133e-05,,,,False
